id;DATE;UPAZILLACODE;CROPTYPEID;AREAAFFECTED [ha];LOSSTYPE [];Run_code
13866;8-9-2001;308276;1;20;1;1
13867;8-9-2001;308614;1;40;1;1
13868;8-9-2001;308625;1;2;1;1
13869;8-9-2001;308636;1;61;1;1
13870;8-9-2001;308665;1;97;1;1
13871;8-9-2001;308669;1;89;1;1
13872;8-9-2001;308694;1;97;1;1
13873;8-9-2001;308937;1;64;1;1
13874;8-9-2001;308967;1;7;1;1
13875;8-9-2001;308970;1;96;1;1
13876;8-9-2001;308988;1;16;1;1
13877;8-9-2001;308990;1;62;1;1
13878;8-9-2001;309309;1;78;1;1
13879;8-9-2001;309319;1;67;1;1
13880;8-9-2001;309323;1;79;1;1
13881;8-9-2001;309325;1;100;1;1
13882;8-9-2001;309328;1;63;1;1
13883;8-9-2001;309338;1;14;1;1
13884;8-9-2001;309347;1;23;1;1
13885;8-9-2001;309357;1;77;1;1
13886;8-9-2001;309366;1;94;1;1
13887;8-9-2001;309376;1;90;1;1
13888;8-9-2001;309385;1;98;1;1
13889;8-9-2001;309395;1;95;1;1
13890;8-9-2001;400108;1;72;1;1
13891;8-9-2001;400114;1;51;1;1
13892;8-9-2001;400134;1;62;1;1
13893;8-9-2001;400138;1;15;1;1
13894;8-9-2001;400156;1;42;1;1
13895;8-9-2001;400158;1;15;1;1
13896;8-9-2001;400160;1;40;1;1
13897;8-9-2001;400173;1;41;1;1
13898;8-9-2001;400177;1;23;1;1
13899;8-9-2001;401807;1;75;1;1
13900;8-9-2001;401823;1;81;1;1
13901;8-9-2001;401831;1;90;1;1
13902;8-9-2001;401855;1;45;1;1
13903;8-9-2001;404104;1;48;1;1
13904;8-9-2001;404109;1;10;1;1
13905;8-9-2001;404111;1;89;1;1
13906;8-9-2001;404123;1;39;1;1
13907;8-9-2001;404138;1;30;1;1
13908;8-9-2001;404147;1;4;1;1
13909;8-9-2001;404161;1;87;1;1
13910;8-9-2001;404190;1;96;1;1
13911;8-9-2001;404414;1;23;1;1
13912;8-9-2001;404419;1;92;1;1
13913;8-9-2001;404433;1;99;1;1
13914;8-9-2001;404442;1;53;1;1
13915;8-9-2001;404471;1;39;1;1
13916;8-9-2001;404480;1;49;1;1
13917;8-9-2001;404712;1;93;1;1
13918;8-9-2001;404717;1;47;1;1
13919;8-9-2001;404721;1;88;1;1
13920;8-9-2001;404730;1;60;1;1
13921;8-9-2001;404740;1;64;1;1
13922;8-9-2001;404745;1;17;1;1
13923;8-9-2001;404748;1;45;1;1
13924;8-9-2001;404751;1;60;1;1
13925;8-9-2001;404753;1;61;1;1
13926;8-9-2001;404764;1;75;1;1
13927;8-9-2001;404769;1;40;1;1
13928;8-9-2001;404775;1;45;1;1
13929;8-9-2001;404785;1;58;1;1
13930;8-9-2001;404794;1;29;1;1
13931;8-9-2001;405015;1;10;1;1
13932;8-9-2001;405039;1;70;1;1
13933;8-9-2001;405063;1;66;1;1
13934;8-9-2001;405071;1;34;1;1
13935;8-9-2001;405079;1;50;1;1
13936;8-9-2001;405094;1;94;1;1
13937;8-9-2001;405557;1;56;1;1
13938;8-9-2001;405566;1;2;1;1
13939;8-9-2001;405585;1;18;1;1
13940;8-9-2001;405595;1;65;1;1
13941;8-9-2001;405747;1;25;1;1
13942;8-9-2001;405760;1;55;1;1
13943;8-9-2001;405787;1;59;1;1
13944;8-9-2001;406528;1;5;1;1
13945;8-9-2001;406552;1;35;1;1
13946;8-9-2001;406576;1;97;1;1
13947;8-9-2001;408704;1;94;1;1
13948;8-9-2001;408725;1;23;1;1
13949;8-9-2001;408743;1;78;1;1
13950;8-9-2001;408747;1;93;1;1
13951;8-9-2001;408782;1;74;1;1
13952;8-9-2001;408786;1;22;1;1
13953;8-9-2001;408790;1;18;1;1
13954;8-9-2001;501006;1;77;1;1
13955;8-9-2001;501020;1;8;1;1
13956;8-9-2001;501027;1;75;1;1
13957;8-9-2001;501033;1;70;1;1
13958;8-9-2001;501040;1;6;1;1
13959;8-9-2001;501054;1;68;1;1
13960;8-9-2001;501067;1;48;1;1
13961;8-9-2001;501081;1;74;1;1
13962;8-9-2001;501085;1;75;1;1
13963;8-9-2001;501088;1;10;1;1
13964;8-9-2001;501094;1;25;1;1
13965;8-9-2001;501095;1;28;1;1
13966;8-9-2001;503813;1;47;1;1
13967;8-9-2001;503847;1;62;1;1
13968;8-9-2001;503858;1;83;1;1
13969;8-9-2001;503861;1;6;1;1
13970;8-9-2001;503874;1;91;1;1
13971;8-9-2001;506403;1;46;1;1
13972;8-9-2001;506406;1;95;1;1
13973;8-9-2001;506428;1;4;1;1
13974;8-9-2001;506447;1;98;1;1
13975;8-9-2001;506450;1;33;1;1
13976;8-9-2001;506460;1;58;1;1
13977;8-9-2001;506469;1;46;1;1
13978;8-9-2001;506475;1;60;1;1
13979;8-9-2001;506479;1;19;1;1
13980;8-9-2001;506485;1;37;1;1
13981;8-9-2001;506486;1;55;1;1
13982;8-9-2001;506909;1;15;1;1
13983;8-9-2001;506915;1;26;1;1
13984;8-9-2001;506941;1;67;1;1
13985;8-9-2001;506944;1;53;1;1
13986;8-9-2001;506963;1;7;1;1
13987;8-9-2001;506991;1;32;1;1
13988;8-9-2001;507018;1;72;1;1
13989;8-9-2001;507037;1;81;1;1
13990;8-9-2001;507056;1;91;1;1
13991;8-9-2001;507066;1;48;1;1
13992;8-9-2001;507088;1;69;1;1
13993;8-9-2001;507605;1;65;1;1
13994;8-9-2001;507616;1;35;1;1
13995;8-9-2001;507619;1;68;1;1
13996;8-9-2001;507622;1;54;1;1
13997;8-9-2001;507633;1;1;1;1
13998;8-9-2001;507639;1;10;1;1
13999;8-9-2001;507655;1;19;1;1
14000;8-9-2001;507672;1;54;1;1
14001;8-9-2001;507683;1;6;1;1
14002;8-9-2001;508110;1;34;1;1
14003;8-9-2001;508112;1;35;1;1
14004;8-9-2001;508122;1;76;1;1
14005;8-9-2001;508125;1;43;1;1
14006;8-9-2001;508131;1;35;1;1
14007;8-9-2001;508134;1;28;1;1
14008;8-9-2001;508140;1;37;1;1
14009;8-9-2001;508153;1;61;1;1
14010;8-9-2001;508172;1;70;1;1
14011;8-9-2001;508182;1;3;1;1
14012;8-9-2001;508185;1;46;1;1
14013;8-9-2001;508190;1;29;1;1
14014;8-9-2001;508194;1;61;1;1
14015;8-9-2001;508811;1;69;1;1
14016;8-9-2001;508827;1;85;1;1
14017;8-9-2001;508844;1;3;1;1
14018;8-9-2001;508850;1;69;1;1
14019;8-9-2001;508861;1;78;1;1
14020;8-9-2001;508867;1;92;1;1
14021;8-9-2001;508878;1;90;1;1
14022;8-9-2001;508889;1;79;1;1
14023;8-9-2001;508894;1;53;1;1
14024;8-9-2001;552710;1;84;1;1
14025;8-9-2001;552712;1;87;1;1
14026;8-9-2001;552717;1;100;1;1
14027;8-9-2001;552721;1;47;1;1
14028;8-9-2001;552730;1;75;1;1
14029;8-9-2001;552738;1;79;1;1
14030;8-9-2001;552743;1;6;1;1
14031;8-9-2001;552747;1;32;1;1
14032;8-9-2001;552756;1;40;1;1
14033;8-9-2001;552760;1;88;1;1
14034;8-9-2001;552764;1;93;1;1
14035;8-9-2001;552769;1;17;1;1
14036;8-9-2001;552777;1;7;1;1
14037;8-9-2001;553221;1;29;1;1
14038;8-9-2001;553224;1;49;1;1
14039;8-9-2001;553230;1;50;1;1
14040;8-9-2001;553267;1;26;1;1
14041;8-9-2001;553282;1;19;1;1
14042;8-9-2001;553288;1;90;1;1
14043;8-9-2001;553291;1;58;1;1
14044;8-9-2001;554906;1;97;1;1
14045;8-9-2001;554908;1;90;1;1
14046;8-9-2001;554909;1;75;1;1
14047;8-9-2001;554918;1;95;1;1
14048;8-9-2001;554952;1;43;1;1
14049;8-9-2001;554961;1;29;1;1
14050;8-9-2001;554977;1;84;1;1
14051;8-9-2001;554979;1;94;1;1
14052;8-9-2001;554994;1;15;1;1
14053;8-9-2001;555202;1;89;1;1
14054;8-9-2001;555233;1;24;1;1
14055;8-9-2001;555239;1;22;1;1
14056;8-9-2001;555255;1;28;1;1
14057;8-9-2001;555270;1;50;1;1
14058;8-9-2001;557312;1;33;1;1
14059;8-9-2001;557315;1;41;1;1
14060;8-9-2001;557336;1;16;1;1
14061;8-9-2001;557345;1;17;1;1
14062;8-9-2001;557364;1;31;1;1
14063;8-9-2001;557385;1;6;1;1
14064;8-9-2001;557704;1;52;1;1
14065;8-9-2001;557725;1;79;1;1
14066;8-9-2001;557734;1;6;1;1
14067;8-9-2001;557773;1;87;1;1
14068;8-9-2001;557790;1;22;1;1
14069;8-9-2001;558503;1;24;1;1
14070;8-9-2001;558527;1;5;1;1
14071;8-9-2001;558542;1;13;1;1
14072;8-9-2001;558549;1;42;1;1
14073;8-9-2001;558558;1;65;1;1
14074;8-9-2001;558573;1;64;1;1
14075;8-9-2001;558576;1;18;1;1
14076;8-9-2001;558592;1;51;1;1
14077;8-9-2001;559408;1;33;1;1
14078;8-9-2001;559451;1;23;1;1
14079;8-9-2001;559482;1;24;1;1
14080;8-9-2001;559486;1;47;1;1
14081;8-9-2001;559494;1;36;1;1
14082;8-9-2001;603602;1;35;1;1
14083;8-9-2001;603605;1;44;1;1
14084;8-9-2001;603611;1;38;1;1
14085;8-9-2001;603626;1;45;1;1
14086;8-9-2001;603644;1;13;1;1
14087;8-9-2001;603668;1;75;1;1
14088;8-9-2001;603671;1;25;1;1
14089;8-9-2001;603677;1;77;1;1
14090;8-9-2001;605814;1;7;1;1
14091;8-9-2001;605835;1;3;1;1
14092;8-9-2001;605856;1;45;1;1
14093;8-9-2001;605865;1;36;1;1
14094;8-9-2001;605874;1;10;1;1
14095;8-9-2001;605880;1;68;1;1
14096;8-9-2001;605883;1;36;1;1
14097;8-9-2001;609018;1;58;1;1
14098;8-9-2001;609023;1;76;1;1
14099;8-9-2001;609027;1;9;1;1
14100;8-9-2001;609029;1;35;1;1
14101;8-9-2001;609032;1;89;1;1
14102;8-9-2001;609033;1;39;1;1
14103;8-9-2001;609047;1;12;1;1
14104;8-9-2001;609050;1;71;1;1
14105;8-9-2001;609086;1;3;1;1
14106;8-9-2001;609089;1;25;1;1
14107;8-9-2001;609092;1;81;1;1
14108;8-9-2001;609108;1;49;1;1
14109;8-9-2001;609117;1;61;1;1
14110;8-9-2001;609120;1;89;1;1
14111;8-9-2001;609127;1;97;1;1
14112;8-9-2001;609131;1;69;1;1
14113;8-9-2001;609135;1;77;1;1
14114;8-9-2001;609138;1;46;1;1
14115;8-9-2001;609141;1;100;1;1
14116;8-9-2001;609153;1;83;1;1
14117;8-9-2001;609159;1;39;1;1
14118;8-9-2001;609162;1;11;1;1
14119;18-9-2001;100409;1;6;1;1
14120;18-9-2001;100419;1;67;1;1
14121;18-9-2001;100428;1;14;1;1
14122;18-9-2001;100447;1;57;1;1
14123;18-9-2001;100485;1;15;1;1
14124;18-9-2001;100602;1;93;1;1
14125;18-9-2001;100603;1;11;1;1
14126;18-9-2001;100607;1;47;1;1
14127;18-9-2001;100610;1;77;1;1
14128;18-9-2001;100632;1;93;1;1
14129;18-9-2001;100636;1;77;1;1
14130;18-9-2001;100651;1;14;1;1
14131;18-9-2001;100662;1;35;1;1
14132;18-9-2001;100669;1;99;1;1
14133;18-9-2001;100694;1;22;1;1
14134;18-9-2001;100918;1;27;1;1
14135;18-9-2001;100921;1;30;1;1
14136;18-9-2001;100925;1;72;1;1
14137;18-9-2001;100929;1;29;1;1
14138;18-9-2001;100954;1;37;1;1
14139;18-9-2001;100965;1;55;1;1
14140;18-9-2001;100991;1;4;1;1
14141;18-9-2001;104240;1;2;1;1
14142;18-9-2001;104243;1;53;1;1
14143;18-9-2001;104273;1;59;1;1
14144;18-9-2001;104284;1;1;1;1
14145;18-9-2001;107838;1;50;1;1
14146;18-9-2001;107852;1;15;1;1
14147;18-9-2001;107855;1;43;1;1
14148;18-9-2001;107857;1;91;1;1
14149;18-9-2001;107866;1;11;1;1
14150;18-9-2001;107876;1;1;1;1
14151;18-9-2001;107895;1;91;1;1
14152;18-9-2001;107914;1;84;1;1
14153;18-9-2001;107947;1;89;1;1
14154;18-9-2001;107958;1;33;1;1
14155;18-9-2001;107976;1;1;1;1
14156;18-9-2001;107980;1;31;1;1
14157;18-9-2001;107987;1;67;1;1
14158;18-9-2001;107990;1;30;1;1
14159;18-9-2001;200304;1;40;1;1
14160;18-9-2001;200314;1;13;1;1
14161;18-9-2001;200351;1;53;1;1
14162;18-9-2001;200373;1;43;1;1
14163;18-9-2001;200389;1;7;1;1
14164;18-9-2001;200391;1;82;1;1
14165;18-9-2001;200395;1;47;1;1
14166;18-9-2001;201202;1;14;1;1
14167;18-9-2001;201204;1;94;1;1
14168;18-9-2001;201207;1;92;1;1
14169;18-9-2001;201213;1;67;1;1
14170;18-9-2001;201233;1;66;1;1
14171;18-9-2001;201263;1;20;1;1
14172;18-9-2001;201285;1;13;1;1
14173;18-9-2001;201290;1;71;1;1
14174;18-9-2001;201294;1;56;1;1
14175;18-9-2001;201322;1;69;1;1
14176;18-9-2001;201345;1;77;1;1
14177;18-9-2001;201347;1;31;1;1
14178;18-9-2001;201349;1;97;1;1
14179;18-9-2001;201358;1;70;1;1
14180;18-9-2001;201376;1;75;1;1
14181;18-9-2001;201379;1;69;1;1
14182;18-9-2001;201395;1;31;1;1
14183;18-9-2001;201504;1;90;1;1
14184;18-9-2001;201506;1;85;1;1
14185;18-9-2001;201508;1;4;1;1
14186;18-9-2001;201510;1;95;1;1
14187;18-9-2001;201512;1;54;1;1
14188;18-9-2001;201518;1;28;1;1
14189;18-9-2001;201519;1;14;1;1
14190;18-9-2001;201520;1;88;1;1
14191;18-9-2001;201528;1;66;1;1
14192;18-9-2001;201533;1;76;1;1
14193;18-9-2001;201535;1;46;1;1
14194;18-9-2001;201537;1;46;1;1
14195;18-9-2001;201541;1;52;1;1
14196;18-9-2001;201543;1;64;1;1
14197;18-9-2001;201547;1;16;1;1
14198;18-9-2001;201553;1;96;1;1
14199;18-9-2001;201555;1;68;1;1
14200;18-9-2001;201557;1;94;1;1
14201;18-9-2001;201561;1;56;1;1
14202;18-9-2001;201565;1;44;1;1
14203;18-9-2001;201570;1;78;1;1
14204;18-9-2001;201574;1;48;1;1
14205;18-9-2001;201578;1;85;1;1
14206;18-9-2001;201582;1;84;1;1
14207;18-9-2001;201586;1;4;1;1
14208;18-9-2001;201909;1;14;1;1
14209;18-9-2001;201915;1;90;1;1
14210;18-9-2001;201918;1;10;1;1
14211;18-9-2001;201927;1;7;1;1
14212;18-9-2001;201931;1;49;1;1
14213;18-9-2001;201933;1;36;1;1
14214;18-9-2001;201936;1;42;1;1
14215;18-9-2001;201940;1;53;1;1
14216;18-9-2001;201954;1;22;1;1
14217;18-9-2001;201967;1;8;1;1
14218;18-9-2001;201972;1;81;1;1
14219;18-9-2001;201974;1;49;1;1
14220;18-9-2001;201975;1;52;1;1
14221;18-9-2001;201981;1;39;1;1
14222;18-9-2001;201987;1;3;1;1
14223;18-9-2001;201994;1;40;1;1
14224;18-9-2001;202216;1;95;1;1
14225;18-9-2001;202224;1;30;1;1
14226;18-9-2001;202245;1;80;1;1
14227;18-9-2001;202249;1;78;1;1
14228;18-9-2001;202256;1;92;1;1
14229;18-9-2001;202266;1;24;1;1
14230;18-9-2001;202290;1;99;1;1
14231;18-9-2001;202294;1;21;1;1
14232;18-9-2001;203014;1;19;1;1
14233;18-9-2001;203025;1;6;1;1
14234;18-9-2001;203029;1;70;1;1
14235;18-9-2001;203041;1;10;1;1
14236;18-9-2001;203051;1;73;1;1
14237;18-9-2001;203094;1;51;1;1
14238;18-9-2001;204643;1;13;1;1
14239;18-9-2001;204649;1;6;1;1
14240;18-9-2001;204661;1;64;1;1
14241;18-9-2001;204665;1;41;1;1
14242;18-9-2001;204667;1;24;1;1
14243;18-9-2001;204670;1;5;1;1
14244;18-9-2001;204677;1;25;1;1
14245;18-9-2001;204680;1;54;1;1
14246;18-9-2001;205133;1;57;1;1
14247;18-9-2001;205143;1;52;1;1
14248;18-9-2001;205158;1;4;1;1
14249;18-9-2001;205165;1;24;1;1
14250;18-9-2001;205173;1;63;1;1
14251;18-9-2001;207507;1;15;1;1
14252;18-9-2001;207510;1;44;1;1
14253;18-9-2001;207521;1;91;1;1
14254;18-9-2001;207536;1;97;1;1
14255;18-9-2001;207547;1;36;1;1
14256;18-9-2001;207580;1;69;1;1
14257;18-9-2001;207583;1;44;1;1
14258;18-9-2001;207585;1;3;1;1
14259;18-9-2001;207587;1;44;1;1
14260;18-9-2001;208407;1;6;1;1
14261;18-9-2001;208421;1;46;1;1
14262;18-9-2001;208425;1;57;1;1
14263;18-9-2001;208429;1;42;1;1
14264;18-9-2001;208436;1;38;1;1
14265;18-9-2001;208447;1;32;1;1
14266;18-9-2001;208458;1;84;1;1
14267;18-9-2001;208475;1;100;1;1
14268;18-9-2001;208478;1;81;1;1
14269;18-9-2001;208487;1;92;1;1
14270;18-9-2001;302602;1;92;1;1
14271;18-9-2001;302604;1;61;1;1
14272;18-9-2001;302605;1;98;1;1
14273;18-9-2001;302606;1;62;1;1
14274;18-9-2001;302608;1;55;1;1
14275;18-9-2001;302609;1;43;1;1
14276;18-9-2001;302610;1;75;1;1
14277;18-9-2001;302611;1;68;1;1
14278;18-9-2001;302612;1;77;1;1
14279;18-9-2001;302614;1;77;1;1
14280;18-9-2001;302616;1;66;1;1
14281;18-9-2001;302618;1;15;1;1
14282;18-9-2001;302624;1;69;1;1
14283;18-9-2001;302626;1;77;1;1
14284;18-9-2001;302628;1;31;1;1
14285;18-9-2001;302629;1;75;1;1
14286;18-9-2001;302630;1;32;1;1
14287;18-9-2001;302632;1;79;1;1
14288;18-9-2001;302633;1;87;1;1
14289;18-9-2001;302634;1;51;1;1
14290;18-9-2001;302636;1;85;1;1
14291;18-9-2001;302637;1;60;1;1
14292;18-9-2001;302638;1;52;1;1
14293;18-9-2001;302640;1;47;1;1
14294;18-9-2001;302642;1;12;1;1
14295;18-9-2001;302648;1;24;1;1
14296;18-9-2001;302650;1;83;1;1
14297;18-9-2001;302654;1;83;1;1
14298;18-9-2001;302662;1;39;1;1
14299;18-9-2001;302663;1;14;1;1
14300;18-9-2001;302664;1;82;1;1
14301;18-9-2001;302665;1;28;1;1
14302;18-9-2001;302666;1;78;1;1
14303;18-9-2001;302667;1;73;1;1
14304;18-9-2001;302668;1;30;1;1
14305;18-9-2001;302672;1;67;1;1
14306;18-9-2001;302674;1;58;1;1
14307;18-9-2001;302675;1;11;1;1
14308;18-9-2001;302676;1;23;1;1
14309;18-9-2001;302680;1;28;1;1
14310;18-9-2001;302688;1;91;1;1
14311;18-9-2001;302690;1;87;1;1
14312;18-9-2001;302692;1;43;1;1
14313;18-9-2001;302693;1;84;1;1
14314;18-9-2001;302695;1;21;1;1
14315;18-9-2001;302696;1;88;1;1
14316;18-9-2001;302903;1;61;1;1
14317;18-9-2001;302910;1;5;1;1
14318;18-9-2001;302918;1;56;1;1
14319;18-9-2001;302921;1;33;1;1
14320;18-9-2001;302947;1;84;1;1
14321;18-9-2001;302956;1;57;1;1
14322;18-9-2001;302962;1;97;1;1
14323;18-9-2001;302984;1;16;1;1
14324;18-9-2001;302990;1;63;1;1
14325;18-9-2001;303330;1;63;1;1
14326;18-9-2001;303332;1;95;1;1
14327;18-9-2001;303334;1;62;1;1
14328;18-9-2001;303336;1;10;1;1
14329;18-9-2001;303386;1;18;1;1
14330;18-9-2001;303532;1;22;1;1
14331;18-9-2001;303543;1;79;1;1
14332;18-9-2001;303551;1;77;1;1
14333;18-9-2001;303558;1;84;1;1
14334;18-9-2001;303591;1;86;1;1
14335;18-9-2001;303907;1;35;1;1
14336;18-9-2001;303915;1;25;1;1
14337;18-9-2001;303929;1;96;1;1
14338;18-9-2001;303936;1;57;1;1
14339;18-9-2001;303958;1;77;1;1
14340;18-9-2001;303961;1;43;1;1
14341;18-9-2001;303985;1;67;1;1
14342;18-9-2001;304802;1;100;1;1
14343;18-9-2001;304806;1;83;1;1
14344;18-9-2001;304811;1;96;1;1
14345;18-9-2001;304827;1;32;1;1
14346;18-9-2001;304833;1;18;1;1
14347;18-9-2001;304842;1;73;1;1
14348;18-9-2001;304845;1;60;1;1
14349;18-9-2001;304849;1;58;1;1
14350;18-9-2001;304854;1;53;1;1
14351;18-9-2001;304859;1;25;1;1
14352;18-9-2001;304876;1;86;1;1
14353;18-9-2001;304879;1;46;1;1
14354;18-9-2001;304892;1;3;1;1
14355;18-9-2001;305440;1;52;1;1
14356;18-9-2001;305454;1;97;1;1
14357;18-9-2001;305480;1;86;1;1
14358;18-9-2001;305487;1;19;1;1
14359;18-9-2001;305610;1;45;1;1
14360;18-9-2001;305622;1;45;1;1
14361;18-9-2001;305628;1;46;1;1
14362;18-9-2001;305646;1;49;1;1
14363;18-9-2001;305670;1;41;1;1
14364;18-9-2001;305678;1;37;1;1
14365;18-9-2001;305682;1;76;1;1
14366;18-9-2001;305924;1;46;1;1
14367;18-9-2001;305944;1;35;1;1
14368;18-9-2001;305956;1;56;1;1
14369;18-9-2001;305974;1;59;1;1
14370;18-9-2001;305984;1;95;1;1
14371;18-9-2001;305994;1;67;1;1
14372;18-9-2001;306113;1;35;1;1
14373;18-9-2001;306116;1;8;1;1
14374;18-9-2001;306120;1;73;1;1
14375;18-9-2001;306122;1;75;1;1
14376;18-9-2001;306123;1;13;1;1
14377;18-9-2001;306124;1;57;1;1
14378;18-9-2001;306131;1;65;1;1
14379;18-9-2001;306152;1;53;1;1
14380;18-9-2001;306165;1;25;1;1
14381;18-9-2001;306172;1;6;1;1
14382;18-9-2001;306181;1;87;1;1
14383;18-9-2001;306194;1;16;1;1
14384;18-9-2001;306702;1;87;1;1
14385;18-9-2001;306704;1;3;1;1
14386;18-9-2001;306706;1;76;1;1
14387;18-9-2001;306758;1;12;1;1
14388;18-9-2001;306768;1;43;1;1
14389;18-9-2001;306807;1;63;1;1
14390;18-9-2001;306852;1;69;1;1
14391;18-9-2001;306860;1;28;1;1
14392;18-9-2001;306863;1;21;1;1
14393;18-9-2001;306864;1;66;1;1
14394;18-9-2001;306876;1;46;1;1
14395;18-9-2001;307204;1;43;1;1
14396;18-9-2001;307209;1;84;1;1
14397;18-9-2001;307218;1;98;1;1
14398;18-9-2001;307238;1;24;1;1
14399;18-9-2001;307240;1;97;1;1
14400;18-9-2001;307247;1;96;1;1
14401;18-9-2001;307256;1;67;1;1
14402;18-9-2001;307263;1;66;1;1
14403;18-9-2001;307274;1;18;1;1
14404;18-9-2001;307283;1;8;1;1
14405;18-9-2001;308207;1;26;1;1
14406;18-9-2001;308229;1;12;1;1
14407;18-9-2001;308247;1;96;1;1
14408;18-9-2001;308273;1;42;1;1
14409;18-9-2001;308276;1;84;1;1
14410;18-9-2001;308614;1;57;1;1
14411;18-9-2001;308625;1;39;1;1
14412;18-9-2001;308636;1;61;1;1
14413;18-9-2001;308665;1;98;1;1
14414;18-9-2001;308669;1;82;1;1
14415;18-9-2001;308694;1;17;1;1
14416;18-9-2001;308937;1;97;1;1
14417;18-9-2001;308967;1;51;1;1
14418;18-9-2001;308970;1;78;1;1
14419;18-9-2001;308988;1;32;1;1
14420;18-9-2001;308990;1;42;1;1
14421;18-9-2001;309309;1;20;1;1
14422;18-9-2001;309319;1;21;1;1
14423;18-9-2001;309323;1;35;1;1
14424;18-9-2001;309325;1;46;1;1
14425;18-9-2001;309328;1;50;1;1
14426;18-9-2001;309338;1;49;1;1
14427;18-9-2001;309347;1;34;1;1
14428;18-9-2001;309357;1;28;1;1
14429;18-9-2001;309366;1;78;1;1
14430;18-9-2001;309376;1;33;1;1
14431;18-9-2001;309385;1;35;1;1
14432;18-9-2001;309395;1;40;1;1
14433;18-9-2001;400108;1;86;1;1
14434;18-9-2001;400114;1;19;1;1
14435;18-9-2001;400134;1;19;1;1
14436;18-9-2001;400138;1;68;1;1
14437;18-9-2001;400156;1;74;1;1
14438;18-9-2001;400158;1;39;1;1
14439;18-9-2001;400160;1;71;1;1
14440;18-9-2001;400173;1;92;1;1
14441;18-9-2001;400177;1;58;1;1
14442;18-9-2001;401807;1;19;1;1
14443;18-9-2001;401823;1;93;1;1
14444;18-9-2001;401831;1;46;1;1
14445;18-9-2001;401855;1;94;1;1
14446;18-9-2001;404104;1;90;1;1
14447;18-9-2001;404109;1;81;1;1
14448;18-9-2001;404111;1;88;1;1
14449;18-9-2001;404123;1;14;1;1
14450;18-9-2001;404138;1;92;1;1
14451;18-9-2001;404147;1;2;1;1
14452;18-9-2001;404161;1;12;1;1
14453;18-9-2001;404190;1;8;1;1
14454;18-9-2001;404414;1;27;1;1
14455;18-9-2001;404419;1;24;1;1
14456;18-9-2001;404433;1;30;1;1
14457;18-9-2001;404442;1;94;1;1
14458;18-9-2001;404471;1;77;1;1
14459;18-9-2001;404480;1;78;1;1
14460;18-9-2001;404712;1;53;1;1
14461;18-9-2001;404717;1;42;1;1
14462;18-9-2001;404721;1;73;1;1
14463;18-9-2001;404730;1;56;1;1
14464;18-9-2001;404740;1;95;1;1
14465;18-9-2001;404745;1;79;1;1
14466;18-9-2001;404748;1;73;1;1
14467;18-9-2001;404751;1;50;1;1
14468;18-9-2001;404753;1;58;1;1
14469;18-9-2001;404764;1;27;1;1
14470;18-9-2001;404769;1;62;1;1
14471;18-9-2001;404775;1;87;1;1
14472;18-9-2001;404785;1;1;1;1
14473;18-9-2001;404794;1;45;1;1
14474;18-9-2001;405015;1;27;1;1
14475;18-9-2001;405039;1;39;1;1
14476;18-9-2001;405063;1;34;1;1
14477;18-9-2001;405071;1;34;1;1
14478;18-9-2001;405079;1;13;1;1
14479;18-9-2001;405094;1;22;1;1
14480;18-9-2001;405557;1;44;1;1
14481;18-9-2001;405566;1;38;1;1
14482;18-9-2001;405585;1;46;1;1
14483;18-9-2001;405595;1;100;1;1
14484;18-9-2001;405747;1;41;1;1
14485;18-9-2001;405760;1;72;1;1
14486;18-9-2001;405787;1;8;1;1
14487;18-9-2001;406528;1;52;1;1
14488;18-9-2001;406552;1;34;1;1
14489;18-9-2001;406576;1;7;1;1
14490;18-9-2001;408704;1;63;1;1
14491;18-9-2001;408725;1;49;1;1
14492;18-9-2001;408743;1;43;1;1
14493;18-9-2001;408747;1;93;1;1
14494;18-9-2001;408782;1;1;1;1
14495;18-9-2001;408786;1;37;1;1
14496;18-9-2001;408790;1;1;1;1
14497;18-9-2001;501006;1;75;1;1
14498;18-9-2001;501020;1;48;1;1
14499;18-9-2001;501027;1;2;1;1
14500;18-9-2001;501033;1;72;1;1
14501;18-9-2001;501040;1;75;1;1
14502;18-9-2001;501054;1;83;1;1
14503;18-9-2001;501067;1;29;1;1
14504;18-9-2001;501081;1;63;1;1
14505;18-9-2001;501085;1;68;1;1
14506;18-9-2001;501088;1;30;1;1
14507;18-9-2001;501094;1;77;1;1
14508;18-9-2001;501095;1;62;1;1
14509;18-9-2001;503813;1;29;1;1
14510;18-9-2001;503847;1;18;1;1
14511;18-9-2001;503858;1;90;1;1
14512;18-9-2001;503861;1;55;1;1
14513;18-9-2001;503874;1;98;1;1
14514;18-9-2001;506403;1;19;1;1
14515;18-9-2001;506406;1;97;1;1
14516;18-9-2001;506428;1;34;1;1
14517;18-9-2001;506447;1;19;1;1
14518;18-9-2001;506450;1;52;1;1
14519;18-9-2001;506460;1;8;1;1
14520;18-9-2001;506469;1;6;1;1
14521;18-9-2001;506475;1;97;1;1
14522;18-9-2001;506479;1;71;1;1
14523;18-9-2001;506485;1;95;1;1
14524;18-9-2001;506486;1;58;1;1
14525;18-9-2001;506909;1;58;1;1
14526;18-9-2001;506915;1;8;1;1
14527;18-9-2001;506941;1;84;1;1
14528;18-9-2001;506944;1;22;1;1
14529;18-9-2001;506963;1;23;1;1
