id;DATE;UPAZILLACODE;CROPTYPEID;AREAAFFECTED [ha];LOSSTYPE [];18
4886;2001-03-22;609159;1;42;1;62
4887;2001-03-22;609162;1;45;1;19
4888;2001-04-01;100409;1;10;1;16
4889;2001-04-01;100419;1;64;1;14
4890;2001-04-01;100428;1;73;1;15
4891;2001-04-01;100447;1;67;1;3
4892;2001-04-01;100485;1;52;1;56
4893;2001-04-01;100602;1;38;1;76
4894;2001-04-01;100603;1;64;1;48
4895;2001-04-01;100607;1;22;1;87
4896;2001-04-01;100610;1;16;1;11
4897;2001-04-01;100632;1;38;1;18
4898;2001-04-01;100636;1;33;1;21
4899;2001-04-01;100651;1;50;1;56
4900;2001-04-01;100662;1;63;1;34
4901;2001-04-01;100669;1;34;1;31
4902;2001-04-01;100694;1;18;1;65
4903;2001-04-01;100918;1;36;1;41
4904;2001-04-01;100921;1;56;1;40
4905;2001-04-01;100925;1;93;1;47
4906;2001-04-01;100929;1;56;1;39
4907;2001-04-01;100954;1;75;1;96
4908;2001-04-01;100965;1;3;1;69
4909;2001-04-01;100991;1;10;1;85
4910;2001-04-01;104240;1;6;1;72
4911;2001-04-01;104243;1;28;1;45
4912;2001-04-01;104273;1;24;1;52
4913;2001-04-01;104284;1;68;1;94
4914;2001-04-01;107838;1;67;1;30
4915;2001-04-01;107852;1;45;1;48
4916;2001-04-01;107855;1;14;1;47
4917;2001-04-01;107857;1;21;1;46
4918;2001-04-01;107866;1;62;1;53
4919;2001-04-01;107876;1;61;1;31
4920;2001-04-01;107895;1;68;1;48
4921;2001-04-01;107914;1;89;1;47
4922;2001-04-01;107947;1;44;1;79
4923;2001-04-01;107958;1;66;1;2
4924;2001-04-01;107976;1;21;1;78
4925;2001-04-01;107980;1;41;1;100
4926;2001-04-01;107987;1;64;1;63
4927;2001-04-01;107990;1;30;1;92
4928;2001-04-01;200304;1;71;1;88
4929;2001-04-01;200314;1;2;1;35
4930;2001-04-01;200351;1;3;1;48
4931;2001-04-01;200373;1;91;1;49
4932;2001-04-01;200389;1;39;1;31
4933;2001-04-01;200391;1;59;1;29
4934;2001-04-01;200395;1;40;1;47
4935;2001-04-01;201202;1;52;1;25
4936;2001-04-01;201204;1;8;1;47
4937;2001-04-01;201207;1;58;1;15
4938;2001-04-01;201213;1;51;1;25
4939;2001-04-01;201233;1;7;1;41
4940;2001-04-01;201263;1;79;1;11
4941;2001-04-01;201285;1;82;1;100
4942;2001-04-01;201290;1;6;1;61
4943;2001-04-01;201294;1;90;1;43
4944;2001-04-01;201322;1;54;1;53
4945;2001-04-01;201345;1;74;1;59
4946;2001-04-01;201347;1;100;1;82
4947;2001-04-01;201349;1;64;1;57
4948;2001-04-01;201358;1;97;1;56
4949;2001-04-01;201376;1;65;1;19
4950;2001-04-01;201379;1;79;1;93
4951;2001-04-01;201395;1;39;1;16
4952;2001-04-01;201504;1;78;1;32
4953;2001-04-01;201506;1;8;1;87
4954;2001-04-01;201508;1;12;1;19
4955;2001-04-01;201510;1;66;1;46
4956;2001-04-01;201512;1;78;1;2
4957;2001-04-01;201518;1;24;1;28
4958;2001-04-01;201519;1;68;1;38
4959;2001-04-01;201520;1;43;1;85
4960;2001-04-01;201528;1;78;1;37
4961;2001-04-01;201533;1;16;1;43
4962;2001-04-01;201535;1;77;1;80
4963;2001-04-01;201537;1;23;1;3
4964;2001-04-01;201541;1;23;1;48
4965;2001-04-01;201543;1;57;1;47
4966;2001-04-01;201547;1;84;1;75
4967;2001-04-01;201553;1;92;1;77
4968;2001-04-01;201555;1;21;1;50
4969;2001-04-01;201557;1;85;1;10
4970;2001-04-01;201561;1;92;1;92
4971;2001-04-01;201565;1;44;1;98
4972;2001-04-01;201570;1;19;1;4
4973;2001-04-01;201574;1;16;1;85
4974;2001-04-01;201578;1;32;1;48
4975;2001-04-01;201582;1;95;1;3
4976;2001-04-01;201586;1;57;1;14
4977;2001-04-01;201909;1;42;1;1
4978;2001-04-01;201915;1;13;1;9
4979;2001-04-01;201918;1;57;1;82
4980;2001-04-01;201927;1;77;1;42
4981;2001-04-01;201931;1;33;1;74
4982;2001-04-01;201933;1;61;1;72
4983;2001-04-01;201936;1;69;1;13
4984;2001-04-01;201940;1;49;1;3
4985;2001-04-01;201954;1;19;1;43
4986;2001-04-01;201967;1;96;1;94
4987;2001-04-01;201972;1;9;1;38
4988;2001-04-01;201974;1;84;1;29
4989;2001-04-01;201975;1;5;1;59
4990;2001-04-01;201981;1;39;1;35
4991;2001-04-01;201987;1;90;1;41
4992;2001-04-01;201994;1;90;1;47
4993;2001-04-01;202216;1;2;1;45
4994;2001-04-01;202224;1;19;1;13
4995;2001-04-01;202245;1;31;1;100
4996;2001-04-01;202249;1;40;1;7
4997;2001-04-01;202256;1;71;1;45
4998;2001-04-01;202266;1;47;1;32
4999;2001-04-01;202290;1;37;1;97
5000;2001-04-01;202294;1;26;1;12
5001;2001-04-01;203014;1;78;1;62
5002;2001-04-01;203025;1;41;1;73
5003;2001-04-01;203029;1;14;1;70
5004;2001-04-01;203041;1;23;1;31
5005;2001-04-01;203051;1;82;1;90
5006;2001-04-01;203094;1;33;1;65
5007;2001-04-01;204643;1;3;1;53
5008;2001-04-01;204649;1;28;1;77
5009;2001-04-01;204661;1;78;1;42
5010;2001-04-01;204665;1;44;1;42
5011;2001-04-01;204667;1;4;1;1
5012;2001-04-01;204670;1;46;1;78
5013;2001-04-01;204677;1;80;1;21
5014;2001-04-01;204680;1;48;1;34
5015;2001-04-01;205133;1;99;1;7
5016;2001-04-01;205143;1;51;1;66
5017;2001-04-01;205158;1;18;1;84
5018;2001-04-01;205165;1;71;1;41
5019;2001-04-01;205173;1;2;1;71
5020;2001-04-01;207507;1;14;1;54
5021;2001-04-01;207510;1;61;1;72
5022;2001-04-01;207521;1;5;1;79
5023;2001-04-01;207536;1;21;1;19
5024;2001-04-01;207547;1;26;1;15
5025;2001-04-01;207580;1;46;1;98
5026;2001-04-01;207583;1;52;1;74
5027;2001-04-01;207585;1;34;1;68
5028;2001-04-01;207587;1;9;1;75
5029;2001-04-01;208407;1;65;1;20
5030;2001-04-01;208421;1;77;1;88
5031;2001-04-01;208425;1;18;1;49
5032;2001-04-01;208429;1;42;1;37
5033;2001-04-01;208436;1;6;1;42
5034;2001-04-01;208447;1;64;1;49
5035;2001-04-01;208458;1;97;1;26
5036;2001-04-01;208475;1;45;1;3
5037;2001-04-01;208478;1;28;1;34
5038;2001-04-01;208487;1;37;1;49
5039;2001-04-01;302602;1;80;1;66
5040;2001-04-01;302604;1;94;1;77
5041;2001-04-01;302605;1;33;1;84
5042;2001-04-01;302606;1;99;1;98
5043;2001-04-01;302608;1;43;1;68
5044;2001-04-01;302609;1;33;1;6
5045;2001-04-01;302610;1;6;1;36
5046;2001-04-01;302611;1;81;1;80
5047;2001-04-01;302612;1;2;1;67
5048;2001-04-01;302614;1;29;1;79
5049;2001-04-01;302616;1;14;1;40
5050;2001-04-01;302618;1;12;1;49
5051;2001-04-01;302624;1;95;1;94
5052;2001-04-01;302626;1;23;1;48
5053;2001-04-01;302628;1;2;1;87
5054;2001-04-01;302629;1;5;1;82
5055;2001-04-01;302630;1;40;1;100
5056;2001-04-01;302632;1;13;1;51
5057;2001-04-01;302633;1;9;1;13
5058;2001-04-01;302634;1;98;1;13
5059;2001-04-01;302636;1;97;1;11
5060;2001-04-01;302637;1;35;1;36
5061;2001-04-01;302638;1;58;1;12
5062;2001-04-01;302640;1;9;1;40
5063;2001-04-01;302642;1;87;1;99
5064;2001-04-01;302648;1;77;1;47
5065;2001-04-01;302650;1;17;1;62
5066;2001-04-01;302654;1;38;1;29
5067;2001-04-01;302662;1;95;1;94
5068;2001-04-01;302663;1;63;1;48
5069;2001-04-01;302664;1;37;1;46
5070;2001-04-01;302665;1;9;1;23
5071;2001-04-01;302666;1;77;1;60
5072;2001-04-01;302667;1;5;1;21
5073;2001-04-01;302668;1;56;1;71
5074;2001-04-01;302672;1;35;1;20
5075;2001-04-01;302674;1;30;1;3
5076;2001-04-01;302675;1;16;1;98
5077;2001-04-01;302676;1;55;1;71
5078;2001-04-01;302680;1;70;1;30
5079;2001-04-01;302688;1;46;1;88
5080;2001-04-01;302690;1;38;1;50
5081;2001-04-01;302692;1;95;1;79
5082;2001-04-01;302693;1;19;1;27
5083;2001-04-01;302695;1;99;1;96
5084;2001-04-01;302696;1;40;1;27
5085;2001-04-01;302903;1;3;1;52
5086;2001-04-01;302910;1;72;1;76
5087;2001-04-01;302918;1;22;1;85
5088;2001-04-01;302921;1;92;1;90
5089;2001-04-01;302947;1;49;1;91
5090;2001-04-01;302956;1;28;1;24
5091;2001-04-01;302962;1;2;1;63
5092;2001-04-01;302984;1;59;1;87
5093;2001-04-01;302990;1;50;1;52
5094;2001-04-01;303330;1;28;1;71
5095;2001-04-01;303332;1;12;1;28
5096;2001-04-01;303334;1;13;1;85
5097;2001-04-01;303336;1;66;1;58
5098;2001-04-01;303386;1;29;1;26
5099;2001-04-01;303532;1;12;1;53
5100;2001-04-01;303543;1;2;1;35
5101;2001-04-01;303551;1;87;1;82
5102;2001-04-01;303558;1;40;1;65
5103;2001-04-01;303591;1;33;1;2
5104;2001-04-01;303907;1;73;1;62
5105;2001-04-01;303915;1;75;1;56
5106;2001-04-01;303929;1;38;1;19
5107;2001-04-01;303936;1;5;1;22
5108;2001-04-01;303958;1;96;1;35
5109;2001-04-01;303961;1;8;1;2
5110;2001-04-01;303985;1;83;1;79
5111;2001-04-01;304802;1;6;1;32
5112;2001-04-01;304806;1;33;1;94
5113;2001-04-01;304811;1;35;1;54
5114;2001-04-01;304827;1;67;1;39
5115;2001-04-01;304833;1;69;1;38
5116;2001-04-01;304842;1;39;1;45
5117;2001-04-01;304845;1;21;1;18
5118;2001-04-01;304849;1;4;1;43
5119;2001-04-01;304854;1;36;1;44
5120;2001-04-01;304859;1;91;1;82
5121;2001-04-01;304876;1;66;1;64
5122;2001-04-01;304879;1;71;1;48
5123;2001-04-01;304892;1;36;1;47
5124;2001-04-01;305440;1;12;1;81
5125;2001-04-01;305454;1;5;1;100
5126;2001-04-01;305480;1;48;1;25
5127;2001-04-01;305487;1;40;1;6
5128;2001-04-01;305610;1;50;1;87
5129;2001-04-01;305622;1;65;1;98
5130;2001-04-01;305628;1;38;1;5
5131;2001-04-01;305646;1;62;1;72
5132;2001-04-01;305670;1;51;1;78
5133;2001-04-01;305678;1;85;1;31
5134;2001-04-01;305682;1;69;1;46
5135;2001-04-01;305924;1;16;1;1
5136;2001-04-01;305944;1;30;1;92
5137;2001-04-01;305956;1;84;1;51
5138;2001-04-01;305974;1;18;1;40
5139;2001-04-01;305984;1;79;1;46
5140;2001-04-01;305994;1;25;1;81
5141;2001-04-01;306113;1;14;1;99
5142;2001-04-01;306116;1;91;1;68
5143;2001-04-01;306120;1;3;1;21
5144;2001-04-01;306122;1;98;1;43
5145;2001-04-01;306123;1;36;1;43
5146;2001-04-01;306124;1;41;1;99
5147;2001-04-01;306131;1;58;1;24
5148;2001-04-01;306152;1;87;1;98
5149;2001-04-01;306165;1;21;1;6
5150;2001-04-01;306172;1;9;1;53
5151;2001-04-01;306181;1;58;1;45
5152;2001-04-01;306194;1;75;1;32
5153;2001-04-01;306702;1;96;1;65
5154;2001-04-01;306704;1;20;1;94
5155;2001-04-01;306706;1;98;1;89
5156;2001-04-01;306758;1;9;1;6
5157;2001-04-01;306768;1;31;1;12
5158;2001-04-01;306807;1;2;1;50
5159;2001-04-01;306852;1;71;1;29
5160;2001-04-01;306860;1;93;1;26
5161;2001-04-01;306863;1;33;1;81
5162;2001-04-01;306864;1;54;1;35
5163;2001-04-01;306876;1;91;1;21
5164;2001-04-01;307204;1;69;1;10
5165;2001-04-01;307209;1;32;1;16
5166;2001-04-01;307218;1;95;1;56
5167;2001-04-01;307238;1;1;1;27
5168;2001-04-01;307240;1;38;1;67
5169;2001-04-01;307247;1;33;1;28
5170;2001-04-01;307256;1;79;1;27
5171;2001-04-01;307263;1;15;1;3
5172;2001-04-01;307274;1;32;1;12
5173;2001-04-01;307283;1;23;1;58
5174;2001-04-01;308207;1;77;1;59
5175;2001-04-01;308229;1;51;1;57
5176;2001-04-01;308247;1;6;1;18
5177;2001-04-01;308273;1;87;1;79
5178;2001-04-01;308276;1;1;1;44
5179;2001-04-01;308614;1;67;1;14
5180;2001-04-01;308625;1;78;1;4
5181;2001-04-01;308636;1;74;1;61
5182;2001-04-01;308665;1;50;1;89
5183;2001-04-01;308669;1;39;1;10
5184;2001-04-01;308694;1;55;1;52
5185;2001-04-01;308937;1;81;1;70
5186;2001-04-01;308967;1;59;1;67
5187;2001-04-01;308970;1;70;1;23
5188;2001-04-01;308988;1;36;1;86
5189;2001-04-01;308990;1;95;1;68
5190;2001-04-01;309309;1;42;1;10
5191;2001-04-01;309319;1;86;1;91
5192;2001-04-01;309323;1;80;1;31
5193;2001-04-01;309325;1;84;1;76
5194;2001-04-01;309328;1;12;1;56
5195;2001-04-01;309338;1;30;1;76
5196;2001-04-01;309347;1;65;1;36
5197;2001-04-01;309357;1;23;1;77
5198;2001-04-01;309366;1;33;1;2
5199;2001-04-01;309376;1;91;1;74
5200;2001-04-01;309385;1;77;1;73
5201;2001-04-01;309395;1;8;1;32
5202;2001-04-01;400108;1;96;1;58
5203;2001-04-01;400114;1;39;1;75
5204;2001-04-01;400134;1;12;1;84
5205;2001-04-01;400138;1;80;1;8
5206;2001-04-01;400156;1;41;1;65
5207;2001-04-01;400158;1;9;1;77
5208;2001-04-01;400160;1;94;1;33
5209;2001-04-01;400173;1;59;1;21
5210;2001-04-01;400177;1;44;1;31
5211;2001-04-01;401807;1;55;1;71
5212;2001-04-01;401823;1;27;1;25
5213;2001-04-01;401831;1;95;1;83
5214;2001-04-01;401855;1;43;1;37
5215;2001-04-01;404104;1;63;1;68
5216;2001-04-01;404109;1;13;1;53
5217;2001-04-01;404111;1;75;1;93
5218;2001-04-01;404123;1;81;1;86
5219;2001-04-01;404138;1;33;1;9
5220;2001-04-01;404147;1;7;1;63
5221;2001-04-01;404161;1;16;1;45
5222;2001-04-01;404190;1;75;1;46
5223;2001-04-01;404414;1;44;1;15
5224;2001-04-01;404419;1;55;1;11
5225;2001-04-01;404433;1;81;1;56
5226;2001-04-01;404442;1;97;1;21
5227;2001-04-01;404471;1;12;1;36
5228;2001-04-01;404480;1;19;1;8
5229;2001-04-01;404712;1;37;1;49
5230;2001-04-01;404717;1;59;1;21
5231;2001-04-01;404721;1;49;1;52
5232;2001-04-01;404730;1;72;1;96
5233;2001-04-01;404740;1;18;1;83
5234;2001-04-01;404745;1;48;1;81
5235;2001-04-01;404748;1;71;1;92
5236;2001-04-01;404751;1;80;1;55
5237;2001-04-01;404753;1;99;1;3
5238;2001-04-01;404764;1;35;1;87
5239;2001-04-01;404769;1;34;1;32
5240;2001-04-01;404775;1;84;1;49
5241;2001-04-01;404785;1;86;1;10
5242;2001-04-01;404794;1;91;1;39
5243;2001-04-01;405015;1;66;1;12
5244;2001-04-01;405039;1;82;1;73
5245;2001-04-01;405063;1;28;1;50
5246;2001-04-01;405071;1;65;1;48
5247;2001-04-01;405079;1;45;1;11
5248;2001-04-01;405094;1;61;1;23
5249;2001-04-01;405557;1;24;1;92
5250;2001-04-01;405566;1;73;1;88
5251;2001-04-01;405585;1;56;1;1
5252;2001-04-01;405595;1;69;1;62
5253;2001-04-01;405747;1;94;1;41
5254;2001-04-01;405760;1;87;1;53
5255;2001-04-01;405787;1;67;1;34
5256;2001-04-01;406528;1;2;1;69
5257;2001-04-01;406552;1;35;1;11
5258;2001-04-01;406576;1;61;1;35
5259;2001-04-01;408704;1;17;1;90
5260;2001-04-01;408725;1;58;1;2
5261;2001-04-01;408743;1;33;1;74
5262;2001-04-01;408747;1;48;1;83
5263;2001-04-01;408782;1;32;1;40
5264;2001-04-01;408786;1;20;1;86
5265;2001-04-01;408790;1;75;1;7
5266;2001-04-01;501006;1;73;1;51
5267;2001-04-01;501020;1;53;1;58
5268;2001-04-01;501027;1;14;1;19
5269;2001-04-01;501033;1;68;1;45
5270;2001-04-01;501040;1;42;1;37
5271;2001-04-01;501054;1;7;1;19
5272;2001-04-01;501067;1;45;1;59
5273;2001-04-01;501081;1;94;1;36
5274;2001-04-01;501085;1;92;1;49
5275;2001-04-01;501088;1;1;1;45
5276;2001-04-01;501094;1;31;1;10
5277;2001-04-01;501095;1;97;1;32
5278;2001-04-01;503813;1;20;1;29
5279;2001-04-01;503847;1;37;1;17
5280;2001-04-01;503858;1;45;1;25
5281;2001-04-01;503861;1;57;1;71
5282;2001-04-01;503874;1;83;1;32
5283;2001-04-01;506403;1;37;1;47
5284;2001-04-01;506406;1;64;1;95
5285;2001-04-01;506428;1;71;1;8
5286;2001-04-01;506447;1;69;1;33
5287;2001-04-01;506450;1;29;1;30
5288;2001-04-01;506460;1;9;1;89
5289;2001-04-01;506469;1;55;1;43
5290;2001-04-01;506475;1;47;1;18
5291;2001-04-01;506479;1;60;1;60
5292;2001-04-01;506485;1;42;1;9
5293;2001-04-01;506486;1;52;1;82
5294;2001-04-01;506909;1;40;1;61
5295;2001-04-01;506915;1;69;1;84
5296;2001-04-01;506941;1;91;1;82
5297;2001-04-01;506944;1;61;1;79
5298;2001-04-01;506963;1;20;1;49
5299;2001-04-01;506991;1;32;1;47
5300;2001-04-01;507018;1;19;1;65
5301;2001-04-01;507037;1;35;1;36
5302;2001-04-01;507056;1;51;1;19
5303;2001-04-01;507066;1;75;1;88
5304;2001-04-01;507088;1;37;1;57
5305;2001-04-01;507605;1;86;1;14
5306;2001-04-01;507616;1;54;1;13
5307;2001-04-01;507619;1;98;1;93
5308;2001-04-01;507622;1;98;1;75
5309;2001-04-01;507633;1;37;1;80
5310;2001-04-01;507639;1;99;1;27
5311;2001-04-01;507655;1;85;1;45
5312;2001-04-01;507672;1;39;1;78
5313;2001-04-01;507683;1;64;1;57
5314;2001-04-01;508110;1;58;1;43
5315;2001-04-01;508112;1;48;1;35
5316;2001-04-01;508122;1;61;1;19
5317;2001-04-01;508125;1;1;1;5
5318;2001-04-01;508131;1;37;1;89
5319;2001-04-01;508134;1;1;1;54
5320;2001-04-01;508140;1;49;1;70
5321;2001-04-01;508153;1;88;1;60
5322;2001-04-01;508172;1;71;1;75
5323;2001-04-01;508182;1;44;1;44
5324;2001-04-01;508185;1;24;1;49
5325;2001-04-01;508190;1;27;1;17
5326;2001-04-01;508194;1;85;1;27
5327;2001-04-01;508811;1;53;1;20
5328;2001-04-01;508827;1;65;1;87
5329;2001-04-01;508844;1;19;1;27
5330;2001-04-01;508850;1;90;1;7
5331;2001-04-01;508861;1;32;1;100
5332;2001-04-01;508867;1;10;1;65
5333;2001-04-01;508878;1;87;1;44
5334;2001-04-01;508889;1;11;1;3
5335;2001-04-01;508894;1;21;1;23
5336;2001-04-01;552710;1;78;1;12
5337;2001-04-01;552712;1;30;1;66
5338;2001-04-01;552717;1;7;1;5
5339;2001-04-01;552721;1;66;1;94
5340;2001-04-01;552730;1;55;1;16
5341;2001-04-01;552738;1;21;1;17
5342;2001-04-01;552743;1;86;1;51
5343;2001-04-01;552747;1;17;1;12
5344;2001-04-01;552756;1;6;1;47
5345;2001-04-01;552760;1;70;1;31
5346;2001-04-01;552764;1;48;1;59
5347;2001-04-01;552769;1;50;1;27
5348;2001-04-01;552777;1;53;1;72
5349;2001-04-01;553221;1;3;1;89
5350;2001-04-01;553224;1;51;1;19
5351;2001-04-01;553230;1;39;1;94
5352;2001-04-01;553267;1;24;1;47
5353;2001-04-01;553282;1;3;1;62
5354;2001-04-01;553288;1;14;1;77
5355;2001-04-01;553291;1;54;1;96
5356;2001-04-01;554906;1;47;1;98
5357;2001-04-01;554908;1;41;1;81
5358;2001-04-01;554909;1;80;1;27
5359;2001-04-01;554918;1;29;1;46
5360;2001-04-01;554952;1;28;1;71
5361;2001-04-01;554961;1;74;1;38
5362;2001-04-01;554977;1;18;1;41
5363;2001-04-01;554979;1;99;1;31
5364;2001-04-01;554994;1;75;1;7
5365;2001-04-01;555202;1;21;1;57
5366;2001-04-01;555233;1;99;1;4
5367;2001-04-01;555239;1;85;1;88
5368;2001-04-01;555255;1;100;1;81
5369;2001-04-01;555270;1;48;1;61
5370;2001-04-01;557312;1;22;1;34
5371;2001-04-01;557315;1;10;1;17
5372;2001-04-01;557336;1;16;1;52
5373;2001-04-01;557345;1;75;1;58
5374;2001-04-01;557364;1;22;1;23
5375;2001-04-01;557385;1;24;1;53
5376;2001-04-01;557704;1;34;1;88
5377;2001-04-01;557725;1;51;1;5
5378;2001-04-01;557734;1;64;1;51
5379;2001-04-01;557773;1;31;1;51
5380;2001-04-01;557790;1;50;1;7
5381;2001-04-01;558503;1;13;1;6
5382;2001-04-01;558527;1;36;1;70
5383;2001-04-01;558542;1;44;1;62
5384;2001-04-01;558549;1;48;1;100
5385;2001-04-01;558558;1;30;1;38
5386;2001-04-01;558573;1;51;1;73
5387;2001-04-01;558576;1;70;1;48
5388;2001-04-01;558592;1;97;1;41
5389;2001-04-01;559408;1;35;1;18
5390;2001-04-01;559451;1;98;1;1
5391;2001-04-01;559482;1;67;1;68
5392;2001-04-01;559486;1;31;1;13
5393;2001-04-01;559494;1;96;1;24
5394;2001-04-01;603602;1;4;1;77
5395;2001-04-01;603605;1;12;1;52
5396;2001-04-01;603611;1;23;1;54
5397;2001-04-01;603626;1;65;1;62
5398;2001-04-01;603644;1;41;1;81
5399;2001-04-01;603668;1;25;1;56
5400;2001-04-01;603671;1;70;1;43
5401;2001-04-01;603677;1;68;1;28
5402;2001-04-01;605814;1;28;1;75
5403;2001-04-01;605835;1;85;1;81
5404;2001-04-01;605856;1;93;1;11
5405;2001-04-01;605865;1;94;1;13
5406;2001-04-01;605874;1;5;1;17
5407;2001-04-01;605880;1;86;1;86
5408;2001-04-01;605883;1;5;1;62
5409;2001-04-01;609018;1;24;1;4
5410;2001-04-01;609023;1;1;1;76
5411;2001-04-01;609027;1;19;1;38
5412;2001-04-01;609029;1;43;1;33
5413;2001-04-01;609032;1;73;1;93
5414;2001-04-01;609033;1;56;1;77
5415;2001-04-01;609047;1;76;1;19
5416;2001-04-01;609050;1;61;1;22
5417;2001-04-01;609086;1;11;1;86
5418;2001-04-01;609089;1;96;1;39
5419;2001-04-01;609092;1;31;1;75
5420;2001-04-01;609108;1;50;1;65
5421;2001-04-01;609117;1;7;1;63
5422;2001-04-01;609120;1;16;1;92
5423;2001-04-01;609127;1;7;1;69
5424;2001-04-01;609131;1;7;1;44
5425;2001-04-01;609135;1;19;1;28
5426;2001-04-01;609138;1;33;1;42
5427;2001-04-01;609141;1;95;1;37
5428;2001-04-01;609153;1;72;1;26
5429;2001-04-01;609159;1;58;1;29
5430;2001-04-01;609162;1;6;1;44
5431;2001-04-11;100409;1;85;1;68
5432;2001-04-11;100419;1;70;1;89
5433;2001-04-11;100428;1;20;1;70
5434;2001-04-11;100447;1;26;1;78
5435;2001-04-11;100485;1;59;1;31
5436;2001-04-11;100602;1;100;1;2
5437;2001-04-11;100603;1;59;1;24
5438;2001-04-11;100607;1;92;1;17
5439;2001-04-11;100610;1;58;1;41
5440;2001-04-11;100632;1;5;1;39
5441;2001-04-11;100636;1;11;1;12
5442;2001-04-11;100651;1;100;1;2
5443;2001-04-11;100662;1;89;1;85
5444;2001-04-11;100669;1;37;1;74
5445;2001-04-11;100694;1;58;1;35
5446;2001-04-11;100918;1;38;1;67
5447;2001-04-11;100921;1;29;1;62
5448;2001-04-11;100925;1;34;1;29
5449;2001-04-11;100929;1;25;1;58
5450;2001-04-11;100954;1;51;1;56
5451;2001-04-11;100965;1;43;1;8
5452;2001-04-11;100991;1;1;1;98
5453;2001-04-11;104240;1;1;1;29
5454;2001-04-11;104243;1;82;1;96
5455;2001-04-11;104273;1;35;1;34
5456;2001-04-11;104284;1;11;1;1
5457;2001-04-11;107838;1;76;1;15
5458;2001-04-11;107852;1;6;1;89
5459;2001-04-11;107855;1;3;1;37
5460;2001-04-11;107857;1;40;1;56
5461;2001-04-11;107866;1;58;1;9
5462;2001-04-11;107876;1;92;1;75
5463;2001-04-11;107895;1;77;1;91
5464;2001-04-11;107914;1;66;1;1
5465;2001-04-11;107947;1;65;1;61
5466;2001-04-11;107958;1;31;1;22
5467;2001-04-11;107976;1;24;1;69
5468;2001-04-11;107980;1;23;1;70
5469;2001-04-11;107987;1;1;1;33
5470;2001-04-11;107990;1;2;1;66
5471;2001-04-11;200304;1;97;1;78
5472;2001-04-11;200314;1;63;1;94
5473;2001-04-11;200351;1;81;1;71
5474;2001-04-11;200373;1;6;1;98
5475;2001-04-11;200389;1;98;1;13
5476;2001-04-11;200391;1;21;1;87
5477;2001-04-11;200395;1;36;1;35
5478;2001-04-11;201202;1;87;1;56
5479;2001-04-11;201204;1;51;1;73
5480;2001-04-11;201207;1;72;1;87
5481;2001-04-11;201213;1;59;1;78
5482;2001-04-11;201233;1;19;1;63
5483;2001-04-11;201263;1;33;1;84
5484;2001-04-11;201285;1;11;1;85
5485;2001-04-11;201290;1;45;1;77
5486;2001-04-11;201294;1;34;1;9
5487;2001-04-11;201322;1;88;1;51
5488;2001-04-11;201345;1;10;1;58
5489;2001-04-11;201347;1;36;1;56
5490;2001-04-11;201349;1;65;1;43
5491;2001-04-11;201358;1;94;1;75
5492;2001-04-11;201376;1;35;1;9
5493;2001-04-11;201379;1;53;1;68
5494;2001-04-11;201395;1;56;1;15
5495;2001-04-11;201504;1;12;1;13
5496;2001-04-11;201506;1;28;1;87
5497;2001-04-11;201508;1;32;1;33
5498;2001-04-11;201510;1;94;1;22
5499;2001-04-11;201512;1;10;1;12
5500;2001-04-11;201518;1;83;1;21
5501;2001-04-11;201519;1;36;1;57
5502;2001-04-11;201520;1;85;1;25
5503;2001-04-11;201528;1;73;1;61
5504;2001-04-11;201533;1;56;1;72
5505;2001-04-11;201535;1;16;1;56
5506;2001-04-11;201537;1;1;1;52
5507;2001-04-11;201541;1;63;1;12
5508;2001-04-11;201543;1;12;1;77
5509;2001-04-11;201547;1;37;1;71
5510;2001-04-11;201553;1;1;1;25
5511;2001-04-11;201555;1;49;1;34
5512;2001-04-11;201557;1;3;1;71
5513;2001-04-11;201561;1;14;1;82
5514;2001-04-11;201565;1;61;1;51
5515;2001-04-11;201570;1;28;1;8
5516;2001-04-11;201574;1;33;1;24
5517;2001-04-11;201578;1;30;1;32
5518;2001-04-11;201582;1;83;1;38
5519;2001-04-11;201586;1;11;1;41
5520;2001-04-11;201909;1;38;1;70
5521;2001-04-11;201915;1;14;1;1
5522;2001-04-11;201918;1;8;1;66
5523;2001-04-11;201927;1;39;1;58
5524;2001-04-11;201931;1;19;1;41
5525;2001-04-11;201933;1;96;1;9
5526;2001-04-11;201936;1;66;1;20
5527;2001-04-11;201940;1;61;1;20
5528;2001-04-11;201954;1;21;1;53
5529;2001-04-11;201967;1;53;1;62
5530;2001-04-11;201972;1;76;1;94
5531;2001-04-11;201974;1;38;1;11
5532;2001-04-11;201975;1;37;1;18
5533;2001-04-11;201981;1;12;1;42
5534;2001-04-11;201987;1;76;1;4
5535;2001-04-11;201994;1;9;1;66
5536;2001-04-11;202216;1;99;1;9
5537;2001-04-11;202224;1;70;1;10
5538;2001-04-11;202245;1;67;1;52
5539;2001-04-11;202249;1;98;1;95
5540;2001-04-11;202256;1;90;1;67
5541;2001-04-11;202266;1;77;1;57
5542;2001-04-11;202290;1;83;1;5
5543;2001-04-11;202294;1;52;1;93
5544;2001-04-11;203014;1;66;1;57
5545;2001-04-11;203025;1;72;1;42
5546;2001-04-11;203029;1;94;1;59
5547;2001-04-11;203041;1;96;1;91
5548;2001-04-11;203051;1;8;1;22
5549;2001-04-11;203094;1;56;1;4
