id,DATE,UPAZILLACODE,CROPTYPEID,AREAAFFECTED [ha],LOSSTYPE [],LOSS [MT]
35612,2001-10-08,400134,2,57,1,13
35613,2001-10-08,400138,2,100,1,66
35614,2001-10-08,400156,2,20,1,27
35615,2001-10-08,400158,2,85,1,69
35616,2001-10-08,400160,2,4,1,77
35617,2001-10-08,400173,2,96,1,85
35618,2001-10-08,400177,2,97,1,80
35619,2001-10-08,401807,2,47,1,11
35620,2001-10-08,401823,2,89,1,62
35621,2001-10-08,401831,2,10,1,77
35622,2001-10-08,401855,2,9,1,43
35623,2001-10-08,404104,2,66,1,27
35624,2001-10-08,404109,2,38,1,48
35625,2001-10-08,404111,2,36,1,21
35626,2001-10-08,404123,2,99,1,41
35627,2001-10-08,404138,2,73,1,85
35628,2001-10-08,404147,2,57,1,20
35629,2001-10-08,404161,2,67,1,43
35630,2001-10-08,404190,2,86,1,9
35631,2001-10-08,404414,2,44,1,69
35632,2001-10-08,404419,2,92,1,67
35633,2001-10-08,404433,2,11,1,95
35634,2001-10-08,404442,2,91,1,9
35635,2001-10-08,404471,2,76,1,57
35636,2001-10-08,404480,2,54,1,52
35637,2001-10-08,404712,2,76,1,53
35638,2001-10-08,404717,2,94,1,41
35639,2001-10-08,404721,2,25,1,68
35640,2001-10-08,404730,2,61,1,43
35641,2001-10-08,404740,2,5,1,35
35642,2001-10-08,404745,2,19,1,66
35643,2001-10-08,404748,2,31,1,90
35644,2001-10-08,404751,2,86,1,7
35645,2001-10-08,404753,2,56,1,99
35646,2001-10-08,404764,2,82,1,95
35647,2001-10-08,404769,2,5,1,62
35648,2001-10-08,404775,2,16,1,95
35649,2001-10-08,404785,2,40,1,54
35650,2001-10-08,404794,2,74,1,100
35651,2001-10-08,405015,2,15,1,80
35652,2001-10-08,405039,2,90,1,79
35653,2001-10-08,405063,2,35,1,15
35654,2001-10-08,405071,2,84,1,60
35655,2001-10-08,405079,2,48,1,16
35656,2001-10-08,405094,2,18,1,87
35657,2001-10-08,405557,2,97,1,11
35658,2001-10-08,405566,2,45,1,87
35659,2001-10-08,405585,2,27,1,82
35660,2001-10-08,405595,2,89,1,45
35661,2001-10-08,405747,2,93,1,63
35662,2001-10-08,405760,2,1,1,21
35663,2001-10-08,405787,2,66,1,92
35664,2001-10-08,406528,2,39,1,58
35665,2001-10-08,406552,2,45,1,32
35666,2001-10-08,406576,2,40,1,26
35667,2001-10-08,408704,2,91,1,4
35668,2001-10-08,408725,2,40,1,36
35669,2001-10-08,408743,2,47,1,25
35670,2001-10-08,408747,2,61,1,79
35671,2001-10-08,408782,2,37,1,8
35672,2001-10-08,408786,2,66,1,100
35673,2001-10-08,408790,2,75,1,86
35674,2001-10-08,501006,2,29,1,6
35675,2001-10-08,501020,2,98,1,27
35676,2001-10-08,501027,2,5,1,66
35677,2001-10-08,501033,2,38,1,48
35678,2001-10-08,501040,2,63,1,85
35679,2001-10-08,501054,2,25,1,66
35680,2001-10-08,501067,2,59,1,32
35681,2001-10-08,501081,2,78,1,39
35682,2001-10-08,501085,2,20,1,41
35683,2001-10-08,501088,2,60,1,4
35684,2001-10-08,501094,2,64,1,47
35685,2001-10-08,501095,2,69,1,29
35686,2001-10-08,503813,2,71,1,48
35687,2001-10-08,503847,2,100,1,88
35688,2001-10-08,503858,2,86,1,61
35689,2001-10-08,503861,2,84,1,42
35690,2001-10-08,503874,2,12,1,30
35691,2001-10-08,506403,2,4,1,47
35692,2001-10-08,506406,2,80,1,44
35693,2001-10-08,506428,2,46,1,51
35694,2001-10-08,506447,2,52,1,46
35695,2001-10-08,506450,2,11,1,27
35696,2001-10-08,506460,2,60,1,1
35697,2001-10-08,506469,2,27,1,21
35698,2001-10-08,506475,2,86,1,58
35699,2001-10-08,506479,2,8,1,7
35700,2001-10-08,506485,2,51,1,45
35701,2001-10-08,506486,2,90,1,84
35702,2001-10-08,506909,2,11,1,38
35703,2001-10-08,506915,2,80,1,62
35704,2001-10-08,506941,2,42,1,19
35705,2001-10-08,506944,2,60,1,55
35706,2001-10-08,506963,2,8,1,92
35707,2001-10-08,506991,2,80,1,56
35708,2001-10-08,507018,2,53,1,61
35709,2001-10-08,507037,2,27,1,47
35710,2001-10-08,507056,2,43,1,37
35711,2001-10-08,507066,2,40,1,29
35712,2001-10-08,507088,2,90,1,47
35713,2001-10-08,507605,2,50,1,100
35714,2001-10-08,507616,2,22,1,54
35715,2001-10-08,507619,2,25,1,92
35716,2001-10-08,507622,2,37,1,85
35717,2001-10-08,507633,2,88,1,67
35718,2001-10-08,507639,2,54,1,71
35719,2001-10-08,507655,2,76,1,21
35720,2001-10-08,507672,2,46,1,54
35721,2001-10-08,507683,2,58,1,37
35722,2001-10-08,508110,2,57,1,47
35723,2001-10-08,508112,2,12,1,33
35724,2001-10-08,508122,2,75,1,36
35725,2001-10-08,508125,2,56,1,47
35726,2001-10-08,508131,2,44,1,92
35727,2001-10-08,508134,2,30,1,23
35728,2001-10-08,508140,2,90,1,63
35729,2001-10-08,508153,2,64,1,1
35730,2001-10-08,508172,2,17,1,64
35731,2001-10-08,508182,2,43,1,29
35732,2001-10-08,508185,2,2,1,58
35733,2001-10-08,508190,2,87,1,24
35734,2001-10-08,508194,2,55,1,94
35735,2001-10-08,508811,2,76,1,5
35736,2001-10-08,508827,2,13,1,92
35737,2001-10-08,508844,2,35,1,71
35738,2001-10-08,508850,2,1,1,73
35739,2001-10-08,508861,2,76,1,3
35740,2001-10-08,508867,2,72,1,100
35741,2001-10-08,508878,2,44,1,71
35742,2001-10-08,508889,2,77,1,91
35743,2001-10-08,508894,2,41,1,72
35744,2001-10-08,552710,2,39,1,65
35745,2001-10-08,552712,2,97,1,13
35746,2001-10-08,552717,2,24,1,82
35747,2001-10-08,552721,2,16,1,49
35748,2001-10-08,552730,2,89,1,67
35749,2001-10-08,552738,2,70,1,98
35750,2001-10-08,552743,2,40,1,56
35751,2001-10-08,552747,2,28,1,91
35752,2001-10-08,552756,2,22,1,69
35753,2001-10-08,552760,2,98,1,21
35754,2001-10-08,552764,2,44,1,55
35755,2001-10-08,552769,2,75,1,8
35756,2001-10-08,552777,2,91,1,94
35757,2001-10-08,553221,2,8,1,46
35758,2001-10-08,553224,2,94,1,76
35759,2001-10-08,553230,2,94,1,91
35760,2001-10-08,553267,2,90,1,45
35761,2001-10-08,553282,2,8,1,70
35762,2001-10-08,553288,2,28,1,38
35763,2001-10-08,553291,2,1,1,92
35764,2001-10-08,554906,2,54,1,61
35765,2001-10-08,554908,2,28,1,75
35766,2001-10-08,554909,2,8,1,80
35767,2001-10-08,554918,2,37,1,43
35768,2001-10-08,554952,2,13,1,14
35769,2001-10-08,554961,2,88,1,98
35770,2001-10-08,554977,2,40,1,22
35771,2001-10-08,554979,2,7,1,22
35772,2001-10-08,554994,2,81,1,56
35773,2001-10-08,555202,2,94,1,72
35774,2001-10-08,555233,2,73,1,91
35775,2001-10-08,555239,2,14,1,53
35776,2001-10-08,555255,2,41,1,43
35777,2001-10-08,555270,2,8,1,74
35778,2001-10-08,557312,2,61,1,92
35779,2001-10-08,557315,2,12,1,28
35780,2001-10-08,557336,2,53,1,100
35781,2001-10-08,557345,2,6,1,6
35782,2001-10-08,557364,2,11,1,64
35783,2001-10-08,557385,2,37,1,68
35784,2001-10-08,557704,2,99,1,30
35785,2001-10-08,557725,2,40,1,42
35786,2001-10-08,557734,2,98,1,79
35787,2001-10-08,557773,2,11,1,87
35788,2001-10-08,557790,2,88,1,40
35789,2001-10-08,558503,2,77,1,30
35790,2001-10-08,558527,2,73,1,35
35791,2001-10-08,558542,2,40,1,84
35792,2001-10-08,558549,2,45,1,83
35793,2001-10-08,558558,2,79,1,64
35794,2001-10-08,558573,2,47,1,48
35795,2001-10-08,558576,2,15,1,45
35796,2001-10-08,558592,2,58,1,7
35797,2001-10-08,559408,2,26,1,28
35798,2001-10-08,559451,2,41,1,82
35799,2001-10-08,559482,2,76,1,96
35800,2001-10-08,559486,2,52,1,70
35801,2001-10-08,559494,2,35,1,44
35802,2001-10-08,603602,2,69,1,27
35803,2001-10-08,603605,2,94,1,74
35804,2001-10-08,603611,2,4,1,41
35805,2001-10-08,603626,2,83,1,28
35806,2001-10-08,603644,2,11,1,69
35807,2001-10-08,603668,2,45,1,52
35808,2001-10-08,603671,2,38,1,54
35809,2001-10-08,603677,2,57,1,56
35810,2001-10-08,605814,2,24,1,91
35811,2001-10-08,605835,2,13,1,13
35812,2001-10-08,605856,2,36,1,63
35813,2001-10-08,605865,2,12,1,99
35814,2001-10-08,605874,2,15,1,20
35815,2001-10-08,605880,2,2,1,22
35816,2001-10-08,605883,2,84,1,45
35817,2001-10-08,609018,2,74,1,83
35818,2001-10-08,609023,2,83,1,47
35819,2001-10-08,609027,2,40,1,80
35820,2001-10-08,609029,2,12,1,63
35821,2001-10-08,609032,2,55,1,32
35822,2001-10-08,609033,2,59,1,78
35823,2001-10-08,609047,2,32,1,21
35824,2001-10-08,609050,2,19,1,5
35825,2001-10-08,609086,2,85,1,59
35826,2001-10-08,609089,2,8,1,87
35827,2001-10-08,609092,2,29,1,87
35828,2001-10-08,609108,2,64,1,96
35829,2001-10-08,609117,2,71,1,89
35830,2001-10-08,609120,2,66,1,99
35831,2001-10-08,609127,2,65,1,22
35832,2001-10-08,609131,2,17,1,86
35833,2001-10-08,609135,2,6,1,69
35834,2001-10-08,609138,2,32,1,22
35835,2001-10-08,609141,2,56,1,26
35836,2001-10-08,609153,2,11,1,39
35837,2001-10-08,609159,2,84,1,94
35838,2001-10-08,609162,2,35,1,88
35839,2001-10-18,100409,2,28,1,13
35840,2001-10-18,100419,2,92,1,88
35841,2001-10-18,100428,2,70,1,35
35842,2001-10-18,100447,2,26,1,81
35843,2001-10-18,100485,2,33,1,16
35844,2001-10-18,100602,2,24,1,54
35845,2001-10-18,100603,2,27,1,53
35846,2001-10-18,100607,2,1,1,97
35847,2001-10-18,100610,2,64,1,93
35848,2001-10-18,100632,2,90,1,65
35849,2001-10-18,100636,2,72,1,77
35850,2001-10-18,100651,2,32,1,83
35851,2001-10-18,100662,2,2,1,15
35852,2001-10-18,100669,2,31,1,8
35853,2001-10-18,100694,2,13,1,64
35854,2001-10-18,100918,2,59,1,57
35855,2001-10-18,100921,2,16,1,41
35856,2001-10-18,100925,2,48,1,39
35857,2001-10-18,100929,2,87,1,91
35858,2001-10-18,100954,2,17,1,81
35859,2001-10-18,100965,2,14,1,47
35860,2001-10-18,100991,2,61,1,91
35861,2001-10-18,104240,2,33,1,15
35862,2001-10-18,104243,2,27,1,20
35863,2001-10-18,104273,2,71,1,73
35864,2001-10-18,104284,2,77,1,33
35865,2001-10-18,107838,2,33,1,46
35866,2001-10-18,107852,2,55,1,35
35867,2001-10-18,107855,2,86,1,22
35868,2001-10-18,107857,2,48,1,45
35869,2001-10-18,107866,2,91,1,87
35870,2001-10-18,107876,2,31,1,48
35871,2001-10-18,107895,2,28,1,76
35872,2001-10-18,107914,2,82,1,19
35873,2001-10-18,107947,2,81,1,86
35874,2001-10-18,107958,2,87,1,18
35875,2001-10-18,107976,2,53,1,2
35876,2001-10-18,107980,2,65,1,60
35877,2001-10-18,107987,2,78,1,58
35878,2001-10-18,107990,2,50,1,84
35879,2001-10-18,200304,2,93,1,97
35880,2001-10-18,200314,2,30,1,36
35881,2001-10-18,200351,2,54,1,15
35882,2001-10-18,200373,2,90,1,11
35883,2001-10-18,200389,2,51,1,84
35884,2001-10-18,200391,2,93,1,29
35885,2001-10-18,200395,2,17,1,44
35886,2001-10-18,201202,2,48,1,35
35887,2001-10-18,201204,2,21,1,50
35888,2001-10-18,201207,2,69,1,75
35889,2001-10-18,201213,2,79,1,64
35890,2001-10-18,201233,2,75,1,97
35891,2001-10-18,201263,2,65,1,89
35892,2001-10-18,201285,2,16,1,70
35893,2001-10-18,201290,2,92,1,78
35894,2001-10-18,201294,2,62,1,92
35895,2001-10-18,201322,2,53,1,80
35896,2001-10-18,201345,2,81,1,26
35897,2001-10-18,201347,2,59,1,39
35898,2001-10-18,201349,2,95,1,60
35899,2001-10-18,201358,2,67,1,81
35900,2001-10-18,201376,2,96,1,55
35901,2001-10-18,201379,2,87,1,22
35902,2001-10-18,201395,2,44,1,29
35903,2001-10-18,201504,2,60,1,17
35904,2001-10-18,201506,2,82,1,77
35905,2001-10-18,201508,2,57,1,20
35906,2001-10-18,201510,2,62,1,4
35907,2001-10-18,201512,2,58,1,30
35908,2001-10-18,201518,2,80,1,99
35909,2001-10-18,201519,2,27,1,84
35910,2001-10-18,201520,2,29,1,96
35911,2001-10-18,201528,2,1,1,73
35912,2001-10-18,201533,2,91,1,90
35913,2001-10-18,201535,2,12,1,14
35914,2001-10-18,201537,2,43,1,39
35915,2001-10-18,201541,2,90,1,68
35916,2001-10-18,201543,2,36,1,89
35917,2001-10-18,201547,2,41,1,23
35918,2001-10-18,201553,2,8,1,78
35919,2001-10-18,201555,2,23,1,2
35920,2001-10-18,201557,2,47,1,72
35921,2001-10-18,201561,2,41,1,24
35922,2001-10-18,201565,2,19,1,68
35923,2001-10-18,201570,2,3,1,5
35924,2001-10-18,201574,2,27,1,23
35925,2001-10-18,201578,2,17,1,76
35926,2001-10-18,201582,2,93,1,11
35927,2001-10-18,201586,2,15,1,65
35928,2001-10-18,201909,2,1,1,46
35929,2001-10-18,201915,2,82,1,24
35930,2001-10-18,201918,2,62,1,42
35931,2001-10-18,201927,2,4,1,1
35932,2001-10-18,201931,2,49,1,34
35933,2001-10-18,201933,2,55,1,97
35934,2001-10-18,201936,2,62,1,82
35935,2001-10-18,201940,2,71,1,93
35936,2001-10-18,201954,2,24,1,13
35937,2001-10-18,201967,2,74,1,1
35938,2001-10-18,201972,2,51,1,74
35939,2001-10-18,201974,2,13,1,6
35940,2001-10-18,201975,2,16,1,34
35941,2001-10-18,201981,2,72,1,25
35942,2001-10-18,201987,2,61,1,55
35943,2001-10-18,201994,2,61,1,6
35944,2001-10-18,202216,2,80,1,95
35945,2001-10-18,202224,2,30,1,2
35946,2001-10-18,202245,2,59,1,54
35947,2001-10-18,202249,2,69,1,68
35948,2001-10-18,202256,2,83,1,43
35949,2001-10-18,202266,2,29,1,79
35950,2001-10-18,202290,2,3,1,56
35951,2001-10-18,202294,2,44,1,37
35952,2001-10-18,203014,2,88,1,87
35953,2001-10-18,203025,2,30,1,44
35954,2001-10-18,203029,2,4,1,47
35955,2001-10-18,203041,2,11,1,45
35956,2001-10-18,203051,2,31,1,66
35957,2001-10-18,203094,2,31,1,78
35958,2001-10-18,204643,2,90,1,15
35959,2001-10-18,204649,2,15,1,97
35960,2001-10-18,204661,2,37,1,25
35961,2001-10-18,204665,2,94,1,30
35962,2001-10-18,204667,2,96,1,34
35963,2001-10-18,204670,2,4,1,61
35964,2001-10-18,204677,2,9,1,22
35965,2001-10-18,204680,2,53,1,67
35966,2001-10-18,205133,2,34,1,90
35967,2001-10-18,205143,2,22,1,73
35968,2001-10-18,205158,2,85,1,61
35969,2001-10-18,205165,2,79,1,3
35970,2001-10-18,205173,2,16,1,49
35971,2001-10-18,207507,2,2,1,38
35972,2001-10-18,207510,2,90,1,20
35973,2001-10-18,207521,2,44,1,16
35974,2001-10-18,207536,2,43,1,98
35975,2001-10-18,207547,2,14,1,49
35976,2001-10-18,207580,2,89,1,39
35977,2001-10-18,207583,2,35,1,37
35978,2001-10-18,207585,2,64,1,65
35979,2001-10-18,207587,2,92,1,84
35980,2001-10-18,208407,2,36,1,6
35981,2001-10-18,208421,2,43,1,13
35982,2001-10-18,208425,2,84,1,3
35983,2001-10-18,208429,2,49,1,96
35984,2001-10-18,208436,2,79,1,99
35985,2001-10-18,208447,2,35,1,25
35986,2001-10-18,208458,2,88,1,2
35987,2001-10-18,208475,2,86,1,36
35988,2001-10-18,208478,2,61,1,56
35989,2001-10-18,208487,2,59,1,66
35990,2001-10-18,302602,2,87,1,51
35991,2001-10-18,302604,2,8,1,43
35992,2001-10-18,302605,2,89,1,60
35993,2001-10-18,302606,2,4,1,58
35994,2001-10-18,302608,2,19,1,40
35995,2001-10-18,302609,2,92,1,90
35996,2001-10-18,302610,2,38,1,73
35997,2001-10-18,302611,2,22,1,92
35998,2001-10-18,302612,2,53,1,55
35999,2001-10-18,302614,2,10,1,73
36000,2001-10-18,302616,2,90,1,23
36001,2001-10-18,302618,2,10,1,24
36002,2001-10-18,302624,2,29,1,95
36003,2001-10-18,302626,2,77,1,92
36004,2001-10-18,302628,2,10,1,6
36005,2001-10-18,302629,2,98,1,57
36006,2001-10-18,302630,2,12,1,87
36007,2001-10-18,302632,2,78,1,81
36008,2001-10-18,302633,2,57,1,63
36009,2001-10-18,302634,2,51,1,32
36010,2001-10-18,302636,2,74,1,52
36011,2001-10-18,302637,2,3,1,29
36012,2001-10-18,302638,2,23,1,89
36013,2001-10-18,302640,2,80,1,31
36014,2001-10-18,302642,2,73,1,86
36015,2001-10-18,302648,2,74,1,3
36016,2001-10-18,302650,2,33,1,26
36017,2001-10-18,302654,2,21,1,33
36018,2001-10-18,302662,2,31,1,20
36019,2001-10-18,302663,2,34,1,44
36020,2001-10-18,302664,2,50,1,8
36021,2001-10-18,302665,2,25,1,38
36022,2001-10-18,302666,2,27,1,60
36023,2001-10-18,302667,2,47,1,87
36024,2001-10-18,302668,2,67,1,5
36025,2001-10-18,302672,2,35,1,5
36026,2001-10-18,302674,2,9,1,86
36027,2001-10-18,302675,2,16,1,90
36028,2001-10-18,302676,2,47,1,97
36029,2001-10-18,302680,2,39,1,34
36030,2001-10-18,302688,2,42,1,3
36031,2001-10-18,302690,2,4,1,82
36032,2001-10-18,302692,2,13,1,10
36033,2001-10-18,302693,2,85,1,82
36034,2001-10-18,302695,2,40,1,22
36035,2001-10-18,302696,2,74,1,98
36036,2001-10-18,302903,2,35,1,66
36037,2001-10-18,302910,2,24,1,35
36038,2001-10-18,302918,2,48,1,72
36039,2001-10-18,302921,2,14,1,55
36040,2001-10-18,302947,2,67,1,58
36041,2001-10-18,302956,2,55,1,10
36042,2001-10-18,302962,2,75,1,64
36043,2001-10-18,302984,2,30,1,49
36044,2001-10-18,302990,2,29,1,98
36045,2001-10-18,303330,2,34,1,53
36046,2001-10-18,303332,2,49,1,6
36047,2001-10-18,303334,2,8,1,64
36048,2001-10-18,303336,2,6,1,9
36049,2001-10-18,303386,2,56,1,12
36050,2001-10-18,303532,2,32,1,4
36051,2001-10-18,303543,2,66,1,37
36052,2001-10-18,303551,2,90,1,69
36053,2001-10-18,303558,2,6,1,33
36054,2001-10-18,303591,2,34,1,100
36055,2001-10-18,303907,2,47,1,98
36056,2001-10-18,303915,2,58,1,45
36057,2001-10-18,303929,2,87,1,68
36058,2001-10-18,303936,2,70,1,10
36059,2001-10-18,303958,2,60,1,35
36060,2001-10-18,303961,2,19,1,42
36061,2001-10-18,303985,2,23,1,96
36062,2001-10-18,304802,2,90,1,34
36063,2001-10-18,304806,2,64,1,3
36064,2001-10-18,304811,2,8,1,7
36065,2001-10-18,304827,2,29,1,21
36066,2001-10-18,304833,2,63,1,43
36067,2001-10-18,304842,2,17,1,57
36068,2001-10-18,304845,2,42,1,68
36069,2001-10-18,304849,2,21,1,90
36070,2001-10-18,304854,2,30,1,95
36071,2001-10-18,304859,2,79,1,20
36072,2001-10-18,304876,2,76,1,91
36073,2001-10-18,304879,2,85,1,70
36074,2001-10-18,304892,2,15,1,5
36075,2001-10-18,305440,2,2,1,13
36076,2001-10-18,305454,2,7,1,54
36077,2001-10-18,305480,2,87,1,24
36078,2001-10-18,305487,2,38,1,44
36079,2001-10-18,305610,2,17,1,11
36080,2001-10-18,305622,2,73,1,12
36081,2001-10-18,305628,2,81,1,84
36082,2001-10-18,305646,2,66,1,34
36083,2001-10-18,305670,2,22,1,68
36084,2001-10-18,305678,2,39,1,28
36085,2001-10-18,305682,2,80,1,49
36086,2001-10-18,305924,2,33,1,86
36087,2001-10-18,305944,2,9,1,62
36088,2001-10-18,305956,2,58,1,3
36089,2001-10-18,305974,2,80,1,57
36090,2001-10-18,305984,2,30,1,3
36091,2001-10-18,305994,2,26,1,65
36092,2001-10-18,306113,2,26,1,100
36093,2001-10-18,306116,2,28,1,40
36094,2001-10-18,306120,2,35,1,65
36095,2001-10-18,306122,2,82,1,78
36096,2001-10-18,306123,2,48,1,90
36097,2001-10-18,306124,2,17,1,26
36098,2001-10-18,306131,2,31,1,54
36099,2001-10-18,306152,2,52,1,22
36100,2001-10-18,306165,2,22,1,34
36101,2001-10-18,306172,2,73,1,60
36102,2001-10-18,306181,2,59,1,38
36103,2001-10-18,306194,2,53,1,35
36104,2001-10-18,306702,2,30,1,96
36105,2001-10-18,306704,2,61,1,23
36106,2001-10-18,306706,2,17,1,52
36107,2001-10-18,306758,2,55,1,61
36108,2001-10-18,306768,2,33,1,2
36109,2001-10-18,306807,2,64,1,53
36110,2001-10-18,306852,2,60,1,42
36111,2001-10-18,306860,2,37,1,90
36112,2001-10-18,306863,2,94,1,72
36113,2001-10-18,306864,2,20,1,26
36114,2001-10-18,306876,2,64,1,75
36115,2001-10-18,307204,2,63,1,42
36116,2001-10-18,307209,2,8,1,49
36117,2001-10-18,307218,2,9,1,33
36118,2001-10-18,307238,2,75,1,5
36119,2001-10-18,307240,2,13,1,77
36120,2001-10-18,307247,2,29,1,72
36121,2001-10-18,307256,2,6,1,52
36122,2001-10-18,307263,2,18,1,88
36123,2001-10-18,307274,2,52,1,60
36124,2001-10-18,307283,2,74,1,16
36125,2001-10-18,308207,2,76,1,30
36126,2001-10-18,308229,2,18,1,76
36127,2001-10-18,308247,2,25,1,4
36128,2001-10-18,308273,2,75,1,1
36129,2001-10-18,308276,2,9,1,17
36130,2001-10-18,308614,2,70,1,37
36131,2001-10-18,308625,2,76,1,16
36132,2001-10-18,308636,2,88,1,65
36133,2001-10-18,308665,2,42,1,47
36134,2001-10-18,308669,2,76,1,39
36135,2001-10-18,308694,2,82,1,13
36136,2001-10-18,308937,2,49,1,76
36137,2001-10-18,308967,2,28,1,5
36138,2001-10-18,308970,2,36,1,38
36139,2001-10-18,308988,2,25,1,3
36140,2001-10-18,308990,2,80,1,88
36141,2001-10-18,309309,2,2,1,23
36142,2001-10-18,309319,2,11,1,91
36143,2001-10-18,309323,2,76,1,77
36144,2001-10-18,309325,2,32,1,60
36145,2001-10-18,309328,2,33,1,98
36146,2001-10-18,309338,2,86,1,3
36147,2001-10-18,309347,2,50,1,80
36148,2001-10-18,309357,2,73,1,18
36149,2001-10-18,309366,2,94,1,25
36150,2001-10-18,309376,2,37,1,10
36151,2001-10-18,309385,2,32,1,32
36152,2001-10-18,309395,2,74,1,52
36153,2001-10-18,400108,2,55,1,78
36154,2001-10-18,400114,2,17,1,11
36155,2001-10-18,400134,2,37,1,83
36156,2001-10-18,400138,2,2,1,79
36157,2001-10-18,400156,2,56,1,43
36158,2001-10-18,400158,2,51,1,58
36159,2001-10-18,400160,2,97,1,81
36160,2001-10-18,400173,2,80,1,10
36161,2001-10-18,400177,2,96,1,83
36162,2001-10-18,401807,2,28,1,84
36163,2001-10-18,401823,2,29,1,97
36164,2001-10-18,401831,2,66,1,66
36165,2001-10-18,401855,2,89,1,47
36166,2001-10-18,404104,2,96,1,10
36167,2001-10-18,404109,2,22,1,55
36168,2001-10-18,404111,2,91,1,99
36169,2001-10-18,404123,2,16,1,51
36170,2001-10-18,404138,2,2,1,32
36171,2001-10-18,404147,2,23,1,46
36172,2001-10-18,404161,2,41,1,95
36173,2001-10-18,404190,2,100,1,40
36174,2001-10-18,404414,2,66,1,7
36175,2001-10-18,404419,2,22,1,58
36176,2001-10-18,404433,2,92,1,6
36177,2001-10-18,404442,2,46,1,28
36178,2001-10-18,404471,2,32,1,27
36179,2001-10-18,404480,2,59,1,87
36180,2001-10-18,404712,2,14,1,92
36181,2001-10-18,404717,2,39,1,30
36182,2001-10-18,404721,2,32,1,66
36183,2001-10-18,404730,2,61,1,49
36184,2001-10-18,404740,2,27,1,6
36185,2001-10-18,404745,2,88,1,32
36186,2001-10-18,404748,2,89,1,34
36187,2001-10-18,404751,2,56,1,42
36188,2001-10-18,404753,2,14,1,45
36189,2001-10-18,404764,2,96,1,97
36190,2001-10-18,404769,2,44,1,41
36191,2001-10-18,404775,2,71,1,92
36192,2001-10-18,404785,2,66,1,87
36193,2001-10-18,404794,2,49,1,80
36194,2001-10-18,405015,2,92,1,25
36195,2001-10-18,405039,2,65,1,16
36196,2001-10-18,405063,2,37,1,29
36197,2001-10-18,405071,2,6,1,59
36198,2001-10-18,405079,2,22,1,51
36199,2001-10-18,405094,2,36,1,46
36200,2001-10-18,405557,2,7,1,17
36201,2001-10-18,405566,2,67,1,4
36202,2001-10-18,405585,2,41,1,21
36203,2001-10-18,405595,2,50,1,66
36204,2001-10-18,405747,2,27,1,17
36205,2001-10-18,405760,2,16,1,98
36206,2001-10-18,405787,2,33,1,32
36207,2001-10-18,406528,2,22,1,1
36208,2001-10-18,406552,2,69,1,7
36209,2001-10-18,406576,2,97,1,79
36210,2001-10-18,408704,2,3,1,14
36211,2001-10-18,408725,2,66,1,69
36212,2001-10-18,408743,2,73,1,91
36213,2001-10-18,408747,2,57,1,8
36214,2001-10-18,408782,2,53,1,29
36215,2001-10-18,408786,2,62,1,87
36216,2001-10-18,408790,2,26,1,25
36217,2001-10-18,501006,2,34,1,89
36218,2001-10-18,501020,2,88,1,75
36219,2001-10-18,501027,2,79,1,39
36220,2001-10-18,501033,2,74,1,69
36221,2001-10-18,501040,2,10,1,32
36222,2001-10-18,501054,2,82,1,61
36223,2001-10-18,501067,2,20,1,62
36224,2001-10-18,501081,2,77,1,39
36225,2001-10-18,501085,2,29,1,53
36226,2001-10-18,501088,2,74,1,58
36227,2001-10-18,501094,2,36,1,4
36228,2001-10-18,501095,2,35,1,61
36229,2001-10-18,503813,2,45,1,88
36230,2001-10-18,503847,2,17,1,95
36231,2001-10-18,503858,2,70,1,33
36232,2001-10-18,503861,2,47,1,65
36233,2001-10-18,503874,2,47,1,8
36234,2001-10-18,506403,2,83,1,79
36235,2001-10-18,506406,2,73,1,28
36236,2001-10-18,506428,2,90,1,88
36237,2001-10-18,506447,2,80,1,46
36238,2001-10-18,506450,2,66,1,35
36239,2001-10-18,506460,2,12,1,15
36240,2001-10-18,506469,2,92,1,81
36241,2001-10-18,506475,2,36,1,73
36242,2001-10-18,506479,2,49,1,10
36243,2001-10-18,506485,2,64,1,14
36244,2001-10-18,506486,2,27,1,11
36245,2001-10-18,506909,2,66,1,6
36246,2001-10-18,506915,2,20,1,89
36247,2001-10-18,506941,2,67,1,23
36248,2001-10-18,506944,2,62,1,4
36249,2001-10-18,506963,2,85,1,66
36250,2001-10-18,506991,2,89,1,96
36251,2001-10-18,507018,2,75,1,26
36252,2001-10-18,507037,2,18,1,54
36253,2001-10-18,507056,2,17,1,70
36254,2001-10-18,507066,2,1,1,18
36255,2001-10-18,507088,2,21,1,81
36256,2001-10-18,507605,2,55,1,86
36257,2001-10-18,507616,2,25,1,62
36258,2001-10-18,507619,2,92,1,69
36259,2001-10-18,507622,2,26,1,95
36260,2001-10-18,507633,2,83,1,61
36261,2001-10-18,507639,2,9,1,45
36262,2001-10-18,507655,2,92,1,75
36263,2001-10-18,507672,2,62,1,24
36264,2001-10-18,507683,2,31,1,37
36265,2001-10-18,508110,2,99,1,80
36266,2001-10-18,508112,2,62,1,96
36267,2001-10-18,508122,2,2,1,91
36268,2001-10-18,508125,2,28,1,89
36269,2001-10-18,508131,2,78,1,14
36270,2001-10-18,508134,2,39,1,99
36271,2001-10-18,508140,2,4,1,4
36272,2001-10-18,508153,2,91,1,55
36273,2001-10-18,508172,2,13,1,81
36274,2001-10-18,508182,2,100,1,5
